session_id,image_path,image_group,frame_id,detection_id,source_type,class_id,class_name,confidence,old_status,new_status,old_reject_reason,new_reject_reason,original_class_id,original_class_name,new_class_id,new_class_name,corrected_class_id,corrected_class_name,class_corrected_by_color,correction_reason,color_correction_score,review_candidate,review_reason,mask_density,mask_area,box_area,red_ratio,orange_ratio,warm_ratio,green_yellow_ratio,bbox_x,bbox_y,bbox_w,bbox_h,promoted_by_policy,promotion_reason,heuristic_type,anchor_detection_id,anchor_bunch_class,anchor_bunch_confidence,child_detection_ids,child_count,weak_child_count,strong_child_count,weighted_child_count,ripe_evidence_score,unripe_evidence_score,dominant_maturity,heuristic_score,bbox_source
session_20260630_103628,images_ok_raw/ok_20260630_103958_000119.jpg,images_ok_raw,119,0,model,2,unripe,0.846959,weak,color_corrected,weak/noise conf 0.85<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.5625,False,,0.690909,4864.0,5640.541992,0.4375,0.291667,0.729167,0.166667,458.6875,356.15625,78.5625,71.796875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104009_000120.jpg,images_ok_raw,120,2,model,2,unripe,0.832236,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.732143,2624.0,2787.837402,0.0,0.0,0.0,1.0,691.125,454.875,57.140625,48.789062,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104009_000120.jpg,images_ok_raw,120,8,model,2,unripe,0.764889,weak,color_corrected,weak/noise conf 0.76<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.62069,False,,0.612245,1920.0,2142.927246,0.0,0.862069,0.862069,0.241379,744.265625,389.453125,49.78125,43.046875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104010_000121.jpg,images_ok_raw,121,7,model,2,unripe,0.800692,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.692308,6336.0,7211.21875,0.0,0.0,0.0,1.0,375.75,618.15625,91.28125,79.0,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104011_000122.jpg,images_ok_raw,122,3,model,2,unripe,0.844924,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.674242,5696.0,6684.296875,0.0,0.0,0.0,1.0,389.21875,287.34375,83.75,79.8125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104011_000122.jpg,images_ok_raw,122,4,model,2,unripe,0.833324,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.680556,6272.0,7479.087891,0.0,0.0,0.0,1.0,264.625,238.65625,88.9375,84.09375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104011_000122.jpg,images_ok_raw,122,5,model,2,unripe,0.827826,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.734375,3008.0,3446.481934,0.0,0.0,0.0,0.909091,272.328125,324.445312,58.890625,58.523438,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104011_000122.jpg,images_ok_raw,122,6,model,2,unripe,0.825588,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.680473,7360.0,8761.025391,0.0,0.0,0.0,1.0,247.84375,131.484375,93.125,94.078125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104011_000122.jpg,images_ok_raw,122,7,model,1,ripe,0.781331,weak,review,weak/noise conf 0.78<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.694444,6400.0,7496.709473,0.939759,0.0,0.939759,0.0,218.125,36.421875,89.03125,84.203125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104011_000122.jpg,images_ok_raw,122,8,model,1,ripe,0.779993,weak,review,weak/noise conf 0.78<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.781818,5504.0,6206.604004,0.486486,0.378378,0.864865,0.108108,338.1875,34.015625,79.84375,77.734375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104013_000124.jpg,images_ok_raw,124,2,model,2,unripe,0.815233,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.65,4992.0,6468.933105,0.0,0.0,0.0,1.0,944.90625,62.0625,78.859375,82.03125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104013_000124.jpg,images_ok_raw,124,3,model,1,ripe,0.794385,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.636905,6848.0,8481.319336,0.970588,0.019608,0.990196,0.009804,510.71875,117.21875,83.84375,101.15625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104013_000124.jpg,images_ok_raw,124,9,model,2,unripe,0.685108,weak,color_corrected,weak/noise conf 0.69<0.85 bad_color gy=0.03,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.961538,False,,0.661157,5120.0,6666.150879,0.192308,0.794872,0.987179,0.025641,543.90625,209.125,78.5625,84.851562,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104015_000125.jpg,images_ok_raw,125,1,model,2,unripe,0.82671,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.652778,3008.0,3690.45752,0.0,0.0,0.0,1.0,17.4375,444.390625,64.65625,57.078125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104015_000125.jpg,images_ok_raw,125,8,model,2,unripe,0.656659,weak,color_corrected,weak/noise conf 0.66<0.85 bad_color gy=0.04,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.857143,False,,0.6625,3392.0,3722.917236,0.897959,0.0,0.897959,0.040816,1062.96875,20.578125,65.046875,57.234375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104018_000126.jpg,images_ok_raw,126,2,model,2,unripe,0.828937,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.666667,2688.0,3104.742432,0.0,0.0,0.0,1.0,751.59375,369.171875,58.015625,53.515625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104018_000126.jpg,images_ok_raw,126,3,model,2,unripe,0.821044,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.767857,2752.0,3145.682373,0.0,0.0,0.0,1.0,715.34375,321.492188,59.34375,53.007812,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104018_000126.jpg,images_ok_raw,126,5,model,2,unripe,0.817577,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.703125,2880.0,3273.733887,0.0,0.0,0.0,1.0,795.953125,297.53125,58.296875,56.15625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104018_000126.jpg,images_ok_raw,126,6,model,2,unripe,0.814053,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.671875,2752.0,3070.651855,0.0,0.0,0.0,1.0,759.40625,218.59375,55.671875,55.15625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_ok_raw/ok_20260630_104021_000128.jpg,images_ok_raw,128,0,model,2,unripe,0.833324,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.742857,19968.0,24630.9375,0.0,0.023256,0.023256,1.0,736.125,344.25,152.75,161.25,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,0,model,2,unripe,0.846959,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.683333,5248.0,6869.058594,0.0,0.078947,0.078947,0.986842,8.21875,243.0625,90.53125,75.875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,1,model,2,unripe,0.842865,weak,color_corrected,weak/noise conf 0.84<0.85 bad_color gy=0.01,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.963415,False,,0.630769,5248.0,6530.210938,0.609756,0.365854,0.97561,0.012195,43.75,163.5625,94.8125,68.875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,2,model,2,unripe,0.839735,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.765625,3136.0,3837.831055,0.0,0.0,0.0,1.0,96.46875,321.648438,62.875,61.039062,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,3,model,2,unripe,0.817577,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.703704,3648.0,3879.091797,0.0,0.0,0.0,1.0,106.78125,263.875,61.375,63.203125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,5,model,2,unripe,0.800692,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.555556,2560.0,2941.628906,0.0,0.0,0.0,1.0,150.46875,231.6875,60.75,48.421875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,6,model,2,unripe,0.800692,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.660714,2368.0,2731.600342,0.0,0.0,0.0,1.0,76.6875,379.71875,50.410156,54.1875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,9,model,2,unripe,0.754914,weak,color_corrected,weak/noise conf 0.75<0.85 bad_color gy=0.02,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.981818,False,,0.6875,3520.0,3815.525391,0.890909,0.109091,1.0,0.018182,685.0,471.539062,70.75,53.929688,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103656_000012.jpg,images_weak_noise_raw,141,12,model,2,unripe,0.585101,weak,color_corrected,weak/noise conf 0.59<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.666667,3456.0,4297.849609,1.0,0.0,1.0,0.0,49.09375,100.40625,63.953125,67.203125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103659_000013.jpg,images_weak_noise_raw,142,0,model,2,unripe,0.841828,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.671875,2752.0,3091.492432,0.0,0.272727,0.272727,0.454545,15.0625,179.5625,55.804688,55.398438,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103659_000013.jpg,images_weak_noise_raw,142,2,model,2,unripe,0.835484,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.75,3456.0,3953.22168,0.0,0.0,0.0,1.0,35.90625,121.609375,65.023438,60.796875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103659_000013.jpg,images_weak_noise_raw,142,3,model,2,unripe,0.82671,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.654321,3392.0,3932.103271,0.0,0.0,0.0,0.92,43.34375,60.03125,62.96875,62.445312,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103659_000013.jpg,images_weak_noise_raw,142,4,model,2,unripe,0.815233,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.607143,2176.0,2746.208496,0.0,0.0,0.0,1.0,92.5625,26.625,56.953125,48.21875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103659_000013.jpg,images_weak_noise_raw,142,8,model,2,unripe,0.737159,weak,color_corrected,weak/noise conf 0.74<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.675,3456.0,3787.40918,1.0,0.0,1.0,0.0,635.5625,277.796875,71.0625,53.296875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103700_000014.jpg,images_weak_noise_raw,143,5,model,1,ripe,0.767687,weak,review,weak/noise conf 0.77<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.6875,2816.0,3445.507568,0.837838,0.027027,0.864865,0.027027,440.125,529.9375,62.40625,55.210938,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103700_000014.jpg,images_weak_noise_raw,143,6,model,2,unripe,0.766291,weak,color_corrected,weak/noise conf 0.77<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.958333,False,,0.625,3200.0,3586.64209,0.9375,0.020833,0.958333,0.0,444.40625,479.6875,70.21875,51.078125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103702_000015.jpg,images_weak_noise_raw,144,4,model,2,unripe,0.750553,weak,color_corrected,weak/noise conf 0.75<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.5875,3008.0,3666.529297,0.978723,0.021277,1.0,0.0,488.90625,479.6875,71.28125,51.4375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103703_000016.jpg,images_weak_noise_raw,145,0,model,2,unripe,0.82671,weak,color_corrected,weak/noise conf 0.83<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.962264,False,,0.771429,3456.0,3547.814941,0.90566,0.056604,0.962264,0.0,469.15625,480.3125,70.40625,50.390625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103703_000016.jpg,images_weak_noise_raw,145,8,model,2,unripe,0.542863,weak,color_corrected,weak/noise conf 0.54<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.795455,False,,0.625,3200.0,3662.387695,0.704545,0.181818,0.886364,0.090909,463.59375,530.625,65.65625,55.78125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103718_000019.jpg,images_weak_noise_raw,148,0,model,2,unripe,0.804406,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.577778,3328.0,4149.584961,0.0,0.0,0.0,1.0,1130.796875,543.34375,70.640625,58.742188,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103718_000019.jpg,images_weak_noise_raw,148,3,model,1,ripe,0.766291,weak,review,weak/noise conf 0.77<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.785714,6336.0,7239.591797,0.969388,0.010204,0.979592,0.0,275.96875,339.09375,105.375,68.703125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103719_000020.jpg,images_weak_noise_raw,149,0,model,2,unripe,0.836555,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6375,3264.0,3978.10376,0.0,0.0,0.0,1.0,863.21875,292.5,69.015625,57.640625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103719_000020.jpg,images_weak_noise_raw,149,1,model,2,unripe,0.803174,weak,review,weak/noise conf 0.80<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.597222,2752.0,3263.774414,0.0,0.0,0.0,1.0,918.8125,285.40625,58.90625,55.40625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103721_000021.jpg,images_weak_noise_raw,150,0,model,2,unripe,0.842865,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.555556,2560.0,3253.592285,0.0,0.0,0.0,1.0,631.21875,285.375,58.921875,55.21875,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103721_000021.jpg,images_weak_noise_raw,150,1,model,2,unripe,0.823327,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.694444,3200.0,3948.407227,0.0,0.0,0.0,1.0,576.53125,291.1875,68.546875,57.601562,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103722_000022.jpg,images_weak_noise_raw,151,3,model,2,unripe,0.830042,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.6125,3136.0,3690.86377,0.0,0.0,0.0,1.0,533.5,391.90625,70.28125,52.515625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103722_000022.jpg,images_weak_noise_raw,151,4,model,2,unripe,0.809277,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.583333,2688.0,3372.734375,0.0,0.0,0.0,1.0,558.1875,333.875,58.65625,57.5,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103728_000024.jpg,images_weak_noise_raw,153,0,model,2,unripe,0.846959,weak,review,weak/noise conf 0.85<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.704545,3968.0,4521.736816,0.0,0.0,0.0,1.0,210.125,410.953125,79.65625,56.765625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103728_000024.jpg,images_weak_noise_raw,153,1,model,2,unripe,0.836555,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.575,2944.0,3950.914062,0.0,0.0,0.0,1.0,275.9375,401.75,68.5625,57.625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103728_000024.jpg,images_weak_noise_raw,153,2,model,2,unripe,0.827826,weak,review,weak/noise conf 0.83<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.7,3136.0,3336.700684,0.0,0.0,0.0,1.0,255.0625,458.90625,66.859375,49.90625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103736_000027.jpg,images_weak_noise_raw,156,0,model,2,unripe,0.837621,weak,review,weak/noise conf 0.84<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.642857,1728.0,2017.616577,0.0,0.0,0.0,1.0,331.40625,197.25,50.234375,40.164062,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103736_000027.jpg,images_weak_noise_raw,156,1,model,2,unripe,0.815233,weak,review,weak/noise conf 0.82<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.5625,1728.0,2253.341797,0.0,0.0,0.0,1.0,287.0,200.421875,53.710938,41.953125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103737_000028.jpg,images_weak_noise_raw,157,0,model,2,unripe,0.811677,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.666667,2048.0,2386.324951,0.0,0.0,0.0,1.0,110.125,200.234375,55.617188,42.90625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103737_000028.jpg,images_weak_noise_raw,157,1,model,2,unripe,0.81048,weak,review,weak/noise conf 0.81<0.85,near_threshold_unripe_color_mask_support,2,unripe,2,unripe,,,False,,,True,near_threshold_unripe_color_mask_support,0.541667,1664.0,2284.971191,0.0,0.0,0.0,1.0,156.453125,195.78125,54.515625,41.914062,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103745_000033.jpg,images_weak_noise_raw,162,5,model,2,unripe,0.569853,weak,color_corrected,weak/noise conf 0.57<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.894737,False,,0.595238,1600.0,1673.151123,0.578947,0.421053,1.0,0.105263,1164.421875,479.5625,46.328125,36.115234,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103746_000034.jpg,images_weak_noise_raw,163,1,model,2,unripe,0.744657,weak,color_corrected,weak/noise conf 0.74<0.85 bad_color gy=0.05,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.90909,False,,0.571429,1536.0,1809.420776,0.590909,0.363636,0.954545,0.045455,1096.695312,492.0625,48.554688,37.265625,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103748_000035.jpg,images_weak_noise_raw,164,3,model,2,unripe,0.743169,weak,color_corrected,weak/noise conf 0.74<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.642857,1728.0,1989.140259,0.461538,0.538462,1.0,0.0,1026.671875,401.867188,52.078125,38.195312,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103749_000036.jpg,images_weak_noise_raw,165,2,model,2,unripe,0.762068,weak,color_corrected,weak/noise conf 0.76<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.821429,False,,0.714286,1920.0,1945.346191,0.321429,0.642857,0.964286,0.142857,1035.21875,221.4375,50.734375,38.34375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103749_000036.jpg,images_weak_noise_raw,165,7,model,2,unripe,0.660173,weak,color_corrected,weak/noise conf 0.66<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.75,2688.0,2930.844238,0.738095,0.261905,1.0,0.0,577.90625,497.757812,57.546875,50.929688,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103749_000036.jpg,images_weak_noise_raw,165,8,model,2,unripe,0.651354,weak,color_corrected,weak/noise conf 0.65<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.666666,False,,0.597222,2752.0,3642.556641,0.428571,0.452381,0.880952,0.214286,565.09375,402.1875,66.078125,55.125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103749_000036.jpg,images_weak_noise_raw,165,11,model,2,unripe,0.505859,weak,color_corrected,weak/noise conf 0.51<0.85,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.8260860000000001,False,,0.766667,1472.0,1454.340088,0.086957,0.826087,0.913043,0.086957,587.539062,464.0,41.148438,35.34375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103751_000037.jpg,images_weak_noise_raw,166,0,model,2,unripe,0.809277,weak,color_corrected,weak/noise conf 0.81<0.85 bad_color gy=0.07,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,0.9305559999999999,False,,0.727273,4608.0,5420.051758,0.013889,0.986111,1.0,0.069444,544.5625,541.125,70.304688,77.09375,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103751_000037.jpg,images_weak_noise_raw,166,1,model,1,ripe,0.785308,weak,review,weak/noise conf 0.79<0.80,near_threshold_ripe_color_mask_support,1,ripe,1,ripe,,,False,,,True,near_threshold_ripe_color_mask_support,0.642857,7488.0,9532.601562,0.940171,0.025641,0.965812,0.008547,575.234375,340.5625,99.265625,96.03125,False,,,,,,,,,,,,,,,
session_20260630_103628,images_weak_noise_raw/weak_20260630_103751_000037.jpg,images_weak_noise_raw,166,3,model,2,unripe,0.754914,weak,color_corrected,weak/noise conf 0.75<0.85 bad_color gy=0.00,unripe_to_ripe_by_mask_color,2,unripe,1,ripe,1,ripe,True,unripe_to_ripe_by_mask_color,1.0,False,,0.725275,8448.0,10095.820312,0.878788,0.121212,1.0,0.0,522.5,620.3125,105.75,95.46875,False,,,,,,,,,,,,,,,
